hash,texto
ae6cd18d8d32dcc79ca95efb093566bd,4.2
5a8c53b946b405e6603fefa7c3add897,3.4
8c2d102dd305626acd54e5871e3a64b3,4.2
0b6e98d3169df24377bda05ce474cf8f,2.7
e6d8ab77ef764b04603b54d98fe73aa4,3.1
22856735dda84a3411a8338761ac8fc8,3
58a28c67e9e0d45a922ad12d51ce5f00,4.3
b6558ea89797946c06718753e97784ac,3.9
701d81a0edc25833bff5f09659921f0b,3.5
a7c9b052e1c1509e1da6d143762a3a17,4.2
ade9ec24851a827ba7dbdf1c3055b647,4.2
da14dc8593be65509507bc94962383a3,3.5
c8a822035335b4167423a45211180a08,4.3
5162262ed43685f7bbaad827f4567bac,3.8
f410a8d8ccbf0348b46a6fc22348b309,47
fd292e748ec68ac75fe6531c4fe353e2,4.3
24531299110e8effdf4340d30626e4db,3.9
42a1a926ee6793577eca77f887ebead8,1
744e62016daab28eb2ea3bf1235de803,3.0
596bbd45064f5554d242296b0d8bd332,4.3
fee67f8cfde428eac932b66eab986a04,15
073c40eca88a27628cb38abe29e803d5,4.9
1cb8c51cd73d246a3cd23d72d14dae16,3.9
5629ed6887a3e784df52df16c1c32db1,4.6
fb2c879b9a82969a4d672ac746e6c193,3.9
dce48c1c0d697fdcda9f6767014197d7,4.3
a77d5c69c64ec9343ff81c290c7644b4,4.5
4f9920c94a0c256b7949f9447db84dfc,3.9
47cff1215bf75154c863843c28a9ad72,.0
107e14879087d66570b4665e6e449e59,
f99175b41fc2434a22486ab654b15c39,3.7
7788b5f2d3420248cff3ed87cbf81947,3.0
17efba96d1020d96764375da966a8c9a,3.5
9b7f9ed8d8536b376594417ea27c8035,4.1
56107be211bf8311bc0c635f86577a28,4.0
fe54f58b58625c520339df350322d81c,3.2
c2f6ad5b7f1eba90f8e76125742b201d,4.3
18a336ca4d9bdeb83efd8f89904446d7,3.7
128bc0e1fa4b5e126532e328fe9e0c71,4.5
b5b91471a9b57ffdbd7d7b9d9e570cf5,2.8
4ceb5a3eefbf685f721d2cd3f96ae2bd,3.6
d9fffc5eb957512e35c59f34c84553ff,3.2
34620f670bc178989bace863bde3c928,3.9
f531c987d9a61fc2bdb2be2503a1b1a2,4.3
92d4ee95a1ec0a2deb56c25b16aac3a4,4.1
520747170b9c237d3736f5c108e2b0ed,
3cbc12230cf507294ea1fd03f4df4a87,4.1
04410684f5d41a8550723bf7164ce558,4.4
ddbea1c4259d6e0298c5ef95dfb6ccf1,4.9
6e6e095f6856986a830a6190e512c88a,3.2
51e0ad13266e55265d738465647f15f1,4.3
ce6583c68f7a5180ff9af73e998d413c,3.7
e42aeb0c1c3eb29c4c54360b9d10f427,4.2
ba6794fff1e2424d00e9808640ceddc8,3.4
a239b52f117cc75a0be30d2ab1e9c2d3,4.3
786113dd4d1ce026a470927237e42b86,
c6c04fb0e36b3086ea8a56b43a4ee810,4.3
ff3a52fb4bd80f0f614f8e787b40e203,3.5
1f237480dfa042b94c3dd050b69ee634,3.1
12d7b620a09801545c44d3503f97cec6,4
50e5d1845c9502201b5a30743ffbf266,2.9
9322eeed2182e7ff963ddb65ab4bd06d,3.8
99b60100b9f69c8b35eedeb182fedc46,1
bdc0a66ebdf4df66b6d1ff13e3c9b358,4.3
e0a2bbb08f73e82cb71823e4352e4bc5,3.7
c6ec69e421a16494be60db8557fb1087,4.6
06773f06b5095bc78751367c81481925,4.1
c9b3554852910dafc8a62b9280c5ddb5,4.6
583bace60ea35bc04a3146dcac4c4d4e,4.3
f4c7d1a989528697c1a437e795de3a30,4.4
5f54f9f100f909f06ee4bf660a18a14f,4.5
be9e87b979e7353d599120bad8def9f4,3.5
80f3471626aece5f1b586a4554147c26,3.6
f6bc03fab4e123551ec59c8937ffeeba,3.7
3174898c8b67fc1dcb5a2586bb53a7ef,4.3
494a6b098499436d20ec353f63d512b0,1.0
3357b809e7880816e04f1d6ea8b8fcce,3.6
5f25c9f0899e45a00fd27162e50e6798,
760af3cfb2acace23d37c948f7ddd6b2,3.2
84f620f52237813b18a0896d0f6e04c5,3.0
9804375f242edfee160947c15309519b,
5ac8932ffb20b31ab46158f04c235202,2.9
e249a481b0aab67d16cf2bd96f580b64,3.1
139cb54a4f0f7d2c607cb5ae346f35ff,4.1
04a1e954b9d5f49f9ff7615330c7328e,4.2
74b19b72743c10902c31d88f20c30ccd,4.1
8695a1aecccc9e00145e459decc47939,
7c1fe4f48fe33e14f0b7b9a1b30cc752,3.4
abf50913971f8173f2bf810aeb0654fa,1
61196a6b25bab4e324fb8024a099eba7,4.1
5fe60171b2082e5611edcc9de55a6e1f,4.1
a99b3f87d7f838b1869ddcb31f00311e,4.1
f7e7ab8ce4085f3cab61a05265c31421,3.9
cb4e89bcda2b5a9b0f06a21612c7b64a,.
dde45ef6c59b97ba2e1b2ed999089291,3.0
2a954ef5f0590cf14dc94a8ee0b20faf,4.1
9964bca27ea735ff7ec5b982b6e10341,3.3
25609f687661a37434217a1f751ff71c,3.6
367dd602e5f089cfbb732fa2ace6236e,4.8
8febb194d3e789ff1f2c09580146822c,4.1
fe06240a85c9167a4c8e6c40eeaa120d,
7b9719ee0e78e86466e15b61a36f0e78,3.7
8aaa95bfaa143924b17ca791493f53cb,
20686bdba7c764a81608e26f49f4200b,3.7
ca23cc413b3ca4cf3f400a299eadee81,
e29757de015a49b898ae4b96a97041ae,4.2
10e088fd861b4e2064743be1c1caeffe,4.4
dce420112df4b3acafeafe29b0281516,4.
6bfd433f1b45e82e4fdcb718ffe4ac18,3.8
ee0edf6404722968de10bc67904efe4a,
b07c761709ac30b26292ad04ea26e58a,4.5
08546eded534f00a233cca51d03b8f5f,3.3
2bd086697bd84e7bd21bbdceb7f6b973,
3e8cafdbf221b275fe430cd7142571ec,4.8
362e4b6b8f84d4729cc38a6f5c1fc98d,4.4
4cb9fd4e9dc13b67a764257499e2b367,3.2
06b87707b4ec760f207123e353dd9bd4,2
91139d5a5ed67f7ccde50b1dab1e0ff7,3.0
b8e07478e3666449bf266fdb20beefec,4.3
f236ea011e98d6c0c24f667e9d6241b0,4.1
7a5b0d92aaa5961df2c4fb8a617514b2,3.3
7a5765d5cce9ef21d7a86960e460b24d,3.2
6821eb0d2a18653ddf48541c0c3f299f,3.1
73372ec12f3476d49d8008d371aa113b,4.0
4b742407564c9afa0820f3b971550a93,4.8
b55087d451c3fe3202ca0b265f849cab,2.2
370d5d7feafff03df4b9f4e452a97e43,4.6
5c2db530292c0201e12516735aeae84b,4.9
c3e57b98300306bec20c8a94ad8d08e8,
93c05b88f4bc57cf73052ef10fcdce45,
1e7ac676b002ed6327533f583dedb2cb,
886217bf362297df34c33083348da9f0,4.3
8dedb0915f2059bef6a56e9417dc3066,2.5
d79bd8ea19e0289dcfaeed3b96ce7444,30
5bcdd7771c0d40d304610f0cc1b166bc,4.5
f5322058fda4910b5d4adc0adfcb2a38,7
d1608aac2b1e78e1576c7b5ce639c1a8,3.4
9d5ab01e302f8d517091625d6875cd66,2.5
60ab285bb614a653fef65a638546e873,15
97f79825b18d07444d63c895a44711b0,3.1
3fd0bfb0ac8d4219816726e5c06f68dc,4.6
87b7ebd2322eb698b9aaf42044f06f61,3.7
7e67879bb49180944855c538733e0e48,3.7
7c7dc3b8e4f034aa112b78be87b0402f,4.2
2d8cb7703ef40e4f5108e913898052ac,4.4
b32250af9022d8f6f3c9ae506e861d72,3.9
860923362d5a53b73fa901c38eb4f183,4.0
294722ad3a8c1ebc15e1eb32ec06bebc,3.5
73e2236ec37518091b9e989fbac74131,2.8
0e2469916ca1308c81c9386b9eff5bdf,4.9
b4913d25971e4e186e82b9879b1a6711,47
00214df579932da7a486726a5f4d2e46,
e49f1b12aa10407ee321de345eaaa30b,.4
f1bad273892838270284fcea9840a894,3.6
f7056368d74841140ce7e82017310109,
d6e130602bc4e3f1e55a981167a5cd86,.0
995c90dde02fef320b2b77dc698f94d0,4.7
79d7bfc40be4cfadfd07b27523a3b44f,4.3
6ebfb7ae47e8c73468992704831e7977,".
.4"
f370bde681583db133e7f3b20d2b7d29,3.6
d1af4049c430e6f58c9385bd64fd5b01,4.1
3c65ee12d5ca72d628f2b3efafe7993e,4.7
a8f0ff8309b4658fc79c036cb833ae6f,3.9
473d058886f367a89581ea91cd5dd54e,3.7
4fa2d5c15f30d9cdcdbc2aa6245c4002,4.3
85f9da64f4ad9b400b193c695eb7d9cf,3.5
cc1d974bc737e66dd4db89c4e974eb90,3.5
b1b46d958c9de0c93e70659596455c58,3.0
d06654dd28c0c241f75b5ab2be96b996,3.4
9700fc1abe01963f0a95bedd078956f0,3.2
8def6bb12f68e0c6e279a5c898ba1d38,2.1
ff7e0fd61d5c90d8f3bc640520244f23,4.3
22df1fac24b2a3016182aacf5cc0f9f2,2.4
83a29a33c8dd0d8a1baa9963c6f91d7b,3.6
66323f92e98e63f3251504bc3eba1ff9,3.9
2c8dc69ee545d4e57b75dda8c78b0328,4.1
9ff4bdc0d8a40d23186e0322f4c42961,4.0
266e1adffd5798d33d2aebda914c211d,3.9
6491e91604c1ca8c7365be3cbe70f0e7,3
5b135741b338b05b4741763b2982a824,4.3
2e59ab2ed123829f395cab6c1732e0e4,3.6
0f8aefa7f9661212df398e103c432b88,3.5
5cfa0038cae95079d862206f6dc8d315,4.9
be0909bf3bef432f5f709e538569dc26,.
a36eaeb1375c72d9efbbd6650d0588c9,4.4
4f85a460a2b7cd165f002cf4f2abb01c,3.0
d6cdd0da220f5e886da8c2d26ae506bf,4
8ac65efdcf2c55c3f2aab341c070586c,3.1
fb28782ae76cdd3c5fc4eb12ed1ed7b5,3.0
27e1a3206f79b1260471a599ebb78cd8,
dacc59810ee3819980d06bb1a70b280e,3.4
7b31048da9433ce9589cefe17d5f0d56,3.6
374cd713d1950502ab5a07f52d3c33c5,
604eebd6a4cc4734cca4da6f36580954,3.4
b721b4b650cc0721185e9dc048e37db1,3.7
6c8989ae684da00455005e1bd0148896,47
b402c4199511b0409d5877b8aa1f990b,4.5
8196d5daef7c1d99ead386b144a7b022,4.1
0052301c01c4afecfd42b8ad37f63d2d,4.3
4bac0f6a2ffc1f454d86acc36f0bfa0b,4.9
bc0b0a565792987407ce56417fcb9321,4.0
2e34d82451419d11c15e744b97681620,4.2
18d00b399903a36300f5833e312a1d5d,3.6
7c77b98c22af607273b5b280687dce5e,4.0
a5b47e95ff8733d853ec77595d843cd2,4.4
363c97978f23a9a5bc682d7767b72d9b,4.9
659ce45d9e3934a65342c76156b013b3,3.1
d44eb6112ab7234a4a9693a4cd16eacb,3.9
e3478a85c6f5064728499110d0d86a8b,4.0
729d65186d261ac7fcb385abcfba6085,4.5
f9c29fc002b5ae7e2a453cfb9a8d3b5a,3.7
b35387a23970b4deee3fd4e4e31d6c29,2.5
cd555dbd202777a96703cfd19f4e1804,3.8
6682017ddd0a8b27add9b3ddb07f86a9,3.6
6bd90c189f8d182f44ac6eaf5614b4fe,
07f80d544bc634cc905da20e4523a103,4.9
c14fa50f378a967ddeea3b5d4afd5ba3,3.6
a32829a33b53115d0bb82ba30c81a0b2,4.8
0d523a729141171ea13abf30bde191ac,3.9
5a0046a3483b22535d1188dc7c7c9091,2.0
6bcfdbee386255d8872046d540558b10,4.2
1111f472f884fbf0c9238ab99ce1805a,7
812677e681f261c9b6bbece1509600f9,4.9
6916c767f331f7f564eb5f4227642c36,4.9
1707fc8092d9e93c83aeb6b64aa4bb38,4.1
f3f3a6bd7f196ca94ac1c98c34ba86b0,3.6
7daaa4348fe6aa16e772d7213fdac393,3.7
7285ae06459a37361eb5ce9bb60e3fbc,4.1
e1a08afab7b33f683a5519204db6daf0,2
26ca39808c20906c90a19c9de54ae56a,47
b776c6e6691d99e801259301ca76f83e,22
f82e521b36d9ad0a2f4a82c941955756,2.2
9db0eecbb50906eff62a49b20e832533,4.2
3176057da0c1d2103f14460cd55937bc,4.9
01e861bb89529d7db9242a40446ef495,3.9
b7a5ec1a2637d7f833e5f7ed35bf7bfd,3.4
a60aea07576bb835516803549d84f3d9,
9f8096ecba3561083fe764ed27feaba0,3.5
21d938d71e4463d4fda3dd3b39192856,4.1
dcb71d2d65a69dd44b33de11385deec6,4.2
4f73f5c3573143d73dea79f235aef560,4.8
117d594c174d007ee6875c3713bcafc1,2.0
99d89c18e13e741cb3ce46b8d83bbd84,4.9
bc3896b489486c6483683a9b0fb97be6,4.0
af6b6ba9eb326030e13cac7d27bf4863,17
f26f4c6f65d3c4a330a7259be0593b77,1.3
eff6f91afe44e954e51d26e867a30d05,3.2
cd9b31b8155e27b57ced8d81b6685124,47
6ebaf952de0ff636cf37b14eaa9a4242,4.5
11239aaafa0cc1885f0edf1ec2068152,5.0
1718791e6ac79591b7ebba6f69712729,7
a92c2e488bc15b138f97972052d08425,.0
97ae9bec19d59b427598db5db61245be,4.5
79168e72935cfa705f30a1c3cd105650,3.8
0628de95c5cf1fcc135de01ef368b229,43
1dba1bf13493f76bbac9243f793bc7e9,4.2
fcd5d76cbf5c15dd706ef1918d8855c2,3.6
483dc07e3c0690c2ab5778cfab9b0f63,4.6
750c56066b18a7fbb5da4aca2ee58bf3,3.0
e81ce2daf047913ca1ce558de857ab66,3.6
181574cec70f5a17561b4decd0d21e08,4.5
0ff6fe72ae9679eeaf1258de5ed1570b,
774d707864d50bab6168318ae51383cc,3.0
7eaa2ee7ebeee4c2407638976ec2ef92,3.2
4d2d915d306840d45c8afaa89e6a0266,4.4
98dfa6f1ef11e2d1e59bf8ef66f1c095,4.4
ac2f84370a189c1f6bccec20aab93cf7,4.5
973ab2cbb7d655a76e81c49c5cacb451,3.0
e0407034d8641c489b5226a71e4d4a0d,3.6
e87244c2de619495e76fd60cf1faae32,4.9
c6c990e5f3b288b2e218dc9cecc78168,45
a134e504310b7691987b9ec218cb8693,4.0
a438691d52c144e247a07b34a7b14bad,3.8
657d84a7d8c0a9b7b3492d2850fa4acc,4.3
50a19b0a3cbad3c2c331095153b2210f,3.4
15819aaa1c200684cc4282bd9d2dea10,4.8
449d051ae688371d0058a49b4bd2713c,4.2
f12920ea7b346bccf555d6e375fe725e,3.1
38cc35cb15187d58128636344b7294fb,4.9
1322a13799bdd1c18ac645733c3f1d64,3.5
a74166ec0e3cb1e825c8e996e561f7de,4.2
df15ba7bb073437bf8bb1bb1f3aca71e,4.4
7819c87e211ede74e9a9cd1dfb81f02e,3.1
934bee6676f62aa484e552f5dc80f909,4.6
7072fc55786df598b980776dfcf02dd7,3.9
35d5e22e9d9cfcf1ec9709f061f46f55,4.6
6c0529732eaba11b5ebe50c5454c1c54,.
a7cbeaf455e104f79c5c3c78bdfa43a7,4.2
f227c984c652841a130f0d6eaaff63dd,4.3
f01962a2aff2310a1a7bd669149ad0b4,
2245605258e67400ff7c09007f1a9336,4.6
c49c1aa1a2ff6f00c3800ad54fb592d4,4.9
bd3c0f0962949c1b11a78cfc6a2187f8,
4ec9ba29e95c59d2329a75ffe17f1b51,3.0
fc87746e717ccf574ccaf4120ce14674,3.5
1dd85187c480182023bba9c6084e41ae,3.5
c4de1c96362e510c665308e260785fe0,4.4
7a25542cb16f933e65383ba4292e1fb9,4.8
37b8b4cd7d1c768f945737bf8d76fdd2,3.9
5b0eabc1bb939c25579dbb51c8844059,4.0
270f61b7160cc723c6ee1a4bf45aaa1e,3.1
35498991bb6c9b2bb879fd47f7b55afd,
602fceaa3f698c74726d65be39f12395,4.4
3d84e029b43e95b4691604cd8dc85cf9,3.5
9c7831485b2572321f7aba84941b0adf,4.0
d832d3731c03115f6f3d06bf4391151a,
ad4872815661d045acce025758ba0155,4.9
9c7a86055b1ce6f465a5d7f1afd9f992,3.8
374ccc4a2ffa38109b0a22ba68738e4f,4.5
c7958ef03d6474dbe605f4f526ad15fb,4.5
b98bd3108fe6b4d9b5ce0d3171c8ed2b,4.6
ccc951ba34b94b26d6bd32a01c7a2774,4.1
fd831011478930cfcabbbd9abb672141,
645d8be8a15197216c8bdf73c23e851c,
56a6b738ba9e7d8d74446ceec482f076,2.8
494a7fc807d63df77ff081d0782542b0,3.8
83336460cbd448262181821fcef65e45,3.6
6a922cec81322b1b4c9e395604ae7b90,4.5
97d7a54fa3aae0f63454cd2619921e25,3.6
1564e88019b7778b7d014652d980fdc0,3.0
b1e20eafb51282574f2094f4e4c90082,3.3
2c014b5412c7748711b5b9948f784552,43
8a0c33b17b5880da326c1e2265223ffe,4.8
e77176e807e31003277b49c468797a58,4.6
cb6332e7221e7a3a1f9342a2f9d25549,3
601bb3ecd86e07583190b68efa68a1f3,2.4
6baf9dd991f7d8ee261fe68a1dea3046,4.0
3924c25b569eeaa503628968bd9bdf84,4.3
c578a4aa1429ba8f2a4998ee5c96bbec,2.4
12acdd059012a85e0f7ca5d4c7717ffb,4.2
3f6133963d450b49a980eb799037f9e9,4.9
c3c6b69931d0ad9f9d9738ca673504e1,4.1
36447357b5ef488101fd633427d89596,
9fa037cfec337c73ea20102786113365,4.2
3c2eb4c44278716b2b6aec80f2e433e1,4.4
632a70b5f7a6ac5c858241e11532eaf7,2.8
dc6002747a059824cc661160ceec35c3,4.1
a494a8e214774f3437f7ec5ae4829bc1,4.5
a63cc89e9fdec98e077a8d8b8f9a1992,3
93a16e372e965d7523910b0b3cfcd3bf,3.2
54df7e834a5ce2a8c4c5c0dd1c27f8bf,4.7
4195236a42dcd99fb11ad0c992ae321a,4.1
2d5573f2a20e2659d52bc1fa57e010db,4.2
17f7e7a72da734c08ca6bc952c1dadee,
d531e61084b28dd13cf81c350c17a0cb,3.6
a1f9f752a411426609d5355229e47ab9,4.5
8485414cd2301dddd8663c6249843585,3.4
42812dad05503b74dd1dc5617d1e2bfc,47
d856aac32eaf2b8dfd63da919d59b622,4.3
0b589e31dcde11a426404d0ce2bc47d8,3.3
c97c4085411c24bcd90d7d9414eff320,4.3
d2e3963fda6bdc9f6e08a28e49de25dc,4.2
c3783d3834d9bd79999876ff3d43c88e,3.4
69ff18bc4f7b32d7d2c7670cd2d0ea1e,4.5
6f4777019b328c26b3f45097d092521f,4.8
bae9effa3818de36b683fe711f2f1f86,3.2
662f21ca244f3f3ff6ec536ed837025c,4.3
9ade49ad41be63fb6178d042190c0965,3.7
971770b8c50f7ad6a2b98d70342c3c41,3.0
29ce2d555ca9c7ac27db9c3f21b1c45a,
032c5ad497e76c36b18cc5ed929a6faa,4.5
a206b8ed07dde7bd14bd837c218160a9,3.6
6bad39204fbad861de1b552ad05e50ad,4.6
3d228e932afddf8bab1982fe1bf6715c,3.0
e52faf6a6af0c40f9bd8319f41402cc1,3.6
7cb850c195da45f4f8c40ef6e4f51b58,2.4
d770e80793e52862a982f9f7af8affbe,2.4
5c10cb66a493603c966dfc14b8564326,3.9
6c0a96f81c4be14e45a928b42e2d8e82,3.9
c91c479542e12e075e9bb3541ccc6606,4.2
fc38b31d0d6f93296049d13628b431cc,
fe13829e23e85bfe109d29ce821ea60c,5.0
6259880303060b5f35c3da867d399bd5,4.2
b4fcd8f26f30225b6e55318e145bb376,4.9
ef910dc8e129450b6a7de16c2ae170a5,2.9
f0a0ffd0f0512f1baaaa40cfd0e95dc1,3.4
b9d4b03e6cc4ecbe06433abaae8f121b,
5a229f9e61f38327dbbe4b326d73aaae,3.6
2e621d036c681083ebdb84d688c06dc8,3.0
8a16c73a953dacdfce86893189c5962c,4.5
4696c59a21a871a4801a2cd8945d6c5a,3.9
0289e1b2b56e8ebbc46e5e85a459148a,3.9
4f1440c2e5ed4b42d6d32f7e23199bd6,4.3
a671420f8e7ef35eda0cbc6fd496b201,4.4
6be4aa89ac41a3d1ad82deda0430949e,4.5
ed25d8c16a949d5f0ad829f553c359f5,3.2
79db9b98a34420be14b6865bcf0a3eec,
e1cdda425336c41369e6f793cc5f328f,3.3
cafc8c245b1c3083af964390eea405d8,29
6a1482cd0f1b751315b4fd3faf27cb7e,3.0
69f10267fff518f3fe108eed7e4caba2,4.3
9bfdb6a18e063c0d18a3e6ecd7e548a9,4.0
ed19c26c524bca38ab80f5b51cf2b719,4.0
1df826ee8c024a06e8fe2701d29d4bda,3.0
8e5e415920dae7842b7e986ee9e20791,3.8
5d7bfb27169eb299507a4b7aa87a5707,3.0
0730b6f87baa913602b0799d5ab1d611,4.1
dc98e277416eba2b400e30e3ba3027e8,4
1bd1b5519ca9b23fb99b2f9d3e04997f,4.5
20bdb8df21c20b88fcab9e01d99e5f4b,4.5
420757558c1e1e56a935c01c2a9c6543,
5d47a971a52f46a304e0702f208ada5a,4.
7f7440dad78c2a800664f59d814cfdae,4.4
6ebc22f8393d10888eb3e7df8692dbb0,3.5
2f4b4355796aa505d6d968b6cc57a028,3.3
b9bb49469c1b70bd9c5ed08ac446ae7a,4.6
293316047314d752bd10d3885c74634e,2.5
1a143322243f23bfff39545f893a3e15,3.0
ee5e586b7d8a376102ca3f4256f4f2de,3.0
b76f7aace7b70340ec7fb0e5d0b450a9,3.9
f23ea55571e1fdc65f14337faa9bd2f1,4.9
a35eed1346576e10603d0af03eaaa894,
9f12ea908ff0a9292bd950f64b4755d6,4.3
5de3814dec89c3d64e30d479308787e4,4.9
d633304f74a970a0c34ff09bd03eceae,4.5
762b1e489f56e352059e4b894c1905e6,3.8
6aade9cc129b1c37ad42c154e6de6f6f,39
54f561d13845e9335e2653aa58aed194,4.1
994f3359f612713b4d3b4c93623a89d3,4.6
06edfc41d331a4d78bdddff46d312829,3.4
4f03526bf3b77c13f4cbb458716c44c0,"7
."
a6b992d756488b5d9675c7b828dc4a3f,4.1
ca20c39d0b9eda3d09f4457cebee55bf,5
87db110c3a2fe7f00a9511800102686a,4.6
d6a31a3ee64b52b77bc28e7e4852079d,3.5
58f474026b4950c7763a831ec1b9350d,3.7
833bf70704b2ae83d066229c9f2c024a,4.0
325153e946b415caa5ec83babdfef747,4.9
fa1cb0f4ab1d19cf1c89db0a39eb4703,3.6
6d9cf1bf6d6e33f55cd8bd17de856e2e,4.1
0c89d439da24db5dc323ab30b274b26a,3.5
d15c37f99e56ebb81b94e0e3597c74bc,
5bb10bfdbef3ee09e12918c6473f7f1c,4.4
430e4ee8c57f958c50d7481cab130975,4.9
5dba00b34aab1bdd15e74f6d0465385e,
bb791976f8f5c3b9255b4809f797f196,3.2
7bede9e1ec35987d7098e402b46371b8,4.1
83065dac24bbb3c77cdc7fc7e25eea64,4.3
de72de3b0663f5fa3ff7335be4d36349,4.2
8cc4ae0a559d7d76a9c5ea6b0080f68d,3.9
1bbeb7325cac043db89fdeab9f76cfed,
5f20587ae447df7755703a4e3161e775,3.9
1083a6a9487a0087cdde224697a29675,4
f304754ffe1fc37c53fd2e3cf6631f92,4.4
8403a463efccd5a1681abc9e053af32b,3.0
1d78d27aa0ae6e1111e95b5cecf83f34,
ef60113b393d86c8c9ffd2e33dcb6078,3.1
2b1aab382bea99ead1dceb5151c78109,4.8
36a2e00c8299dcd7330527560a821cdf,3.5
daa8669c2ee87156be602b41b5c9cd4b,4.9
94f914d5e4ef2b438701ef325b70192b,3.6
05a4a845d74c642719b215d451847cbf,3.0
bb67beb2b7ff29363061dcc6f579eaa0,4.9
9d0b1d1c7e5a60c618b91989c3fa731c,4.6
93246b8b4a014f4a6a1340f0c940e63a,3.4
5ad50dcb9aaa53134c6352be064b6689,3.7
70909f33f55fb617f5ce5af21316db16,4.6
0e48cac8c6fb086413fe56f6f2d50b46,4.3
4e629624c10bf10d2659009b512cbfa6,4.2
254d3ea8db4c246429bb52a509c988c1,3.5
e047a531ebb51a698e67c31eaa551702,3.7
8a3818917fe34e7e1bcbe12c7063ed78,3.8
b5f0f451168ef1bb5c1bd8eccfdc28ea,4.2
19947172f489eba7294e71ffa100c14e,2.7
e5ee892b0b9e59c959b38092783e8cf5,47
9d240d1af3ab05146a74746d3297e0c9,5.0
b6cb7de568fab40025de0941ffbe3e08,4.6
111352cb0357ea9842cbfc0161ec521c,4.3
29453ea2894087990c18a824f6cd4974,3.9
627b7799e18ed2f3b9fe0854d77fd221,3.7
189d8eeaa857ad1033264dffe70f0850,3.4
01a9d7d1228ca38ff00f7a082a20a7b7,3.5
b45f483836c85d4111e57cfccc4ac5f4,4.6
85a7158b67fa62f79e375d9f5293f044,4.3
525b71e23867f0f0808cac1e85f5066f,4.8
ffa81c7fc0fca09a2944523944ce0b4f,7
739bcef081e8987469dca4d623695523,4.6
bab67dd2e1817654fec23420dc2c5dbf,3.6
5ceb1dcd886c086b15482a00e8600b03,4.2
b143216b0024cda441101696df31ff10,3.4
6511771b428e999e54bbd690f89ca7f9,4.2
768b94a5ed89d05ee47675adefe68ff3,4.4
9496072c614690502e852219e1d6cf04,3.9
c09a2a01d46c83115454c01443b63b23,3.8
103b0a984ea9e81083a75ea63251183a,3.8
0944945d38dba2a6d5c1cadca7e04f27,1
fd2718ce8e43c693bf12c2c3adb6d96c,4.5
ee13bf53ec21c1533c739c1e57d0e809,3.4
50d82138d7bb424bb93175fbece84e3a,4.6
13989afbbaa50ddcad9304543d7261aa,4.5
2538c2619b30785a35b28b9c08eff097,3.1
1b1ee5cd719ee8753ca61e966b3d1a3b,3.1
8136457620bcfedf66678793e9aaee94,5.0
d32c9fe5138a3ccb7a7e9f6361d18ffb,3.4
8510e59b02f43732ae8e60cd36703736,3.8
305048ba17a3c22bd94226dcd4394d17,4.6
bf41be1cc6335fb5c41c97de6967a5e1,4.2
547c3db7128c91446a4e33f8a0dcf318,
8515e6307a8b35b92ecbbb68579890cd,4.3
d426d67c6989f8a903e266a0d0b36929,4.6
3856b775d6d15a617b01f6224a449e43,
32d6f822c14b3566c66be6c32500a0d3,4.0
20bb418987ceed675672e168170fc5ad,4.1
a825b3412f1ba817f3cd5a10611d90e5,4.3
e49ffab2aeb86127b879c77c876c8ce9,4.3
195b4535a6488632e7adb3981f0f75f7,7
4559088ffb2fd209e1bbb3295dc991a6,49
9ea2c3b5c86c8f2c0b03af999a8fff67,7
46373a9d8800cb582c6e6b7be6ffae4b,4.9
5f50cd37ef39d8bd74dbb102d2693d4c,3.8
2e1185d52e49dd5fa286574b46daf8b2,
1342573f3480aea5e23d5d86614c2167,4.5
82e2681bbec06ac4a777fda9f3ec338c,1
40187fb380d2c82f66ae773b1c7a5120,4.3
ecca2adbcc3e2a91a6bd66646a4ab5b3,2.9
f3942159072c1b368d8c14443b69f78e,4.4
b9cd45870addd93dab5c8172934eb870,3.8
d8747a85f0b189a873274cd276ce1a73,4.1
ffa36c93549dba5dbf4f897920b87c9c,4.1
c4af443cd3da99d7d7c4fe3d2d1df45b,43
d17e7dd3d249dc4bd2ef7798f07a2d98,7
e2160fc44736f1d8ad70017dff823ad5,4.7
55ab93d50ac55b1bc3cecd821ad30ee4,3.8
12ffd5d87ce9180140ace6ae6b342123,3.3
0949b85fb204c3a36af6d6cf70dfda4d,3.7
8f3e7ebb0408539ca76c2ade29adf7db,4.7
93abd58038a7f0fc6bf3251413602dba,4.7
7975bb51f4dd60902d054e9402feb158,4.3
695cbff7be9349091cc4eb70032ad2be,3.7
bd4798d87dd52329de0633a614dc013b,19
e7ed0f758dbcbc85e10bd6093b72df61,4.4
2ac8bd103f8883ebb2290bee18782d92,4.6
703fc1514abee038045d62219b56099e,3.5
b52c96b164e7d40162f3b49f2d2c3393,3.9
b3457b402a08bebcafe47c37441b7aeb,4.4
f3fe643a207a76ee0fc26ea5c6929fef,3.9
9311e26dbc698c539135e23242009d2a,3.0
0e2627580961c668510f9cc7ea65a647,3.7
e34fa0f7465c2f9a9e32c6056477587a,4.9
1eb44c0b0a5277f4bdccf3beb9f77364,4.6
97bc9b816e1a75761c4a70c1c4c152b8,4.5
97166c413b1a0cd76298e1746d97caf5,
94e0c28777f2a4bb492f6590e022aba3,3.2
094ab0d27fe373ed15790ca2ba7d6f27,4.8
d9752cc7d5261b5dcf45fabd99eb37f8,4.3
